id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards
116,31,68,1988,8,Male,168 Sussex Boulevard,42.95,-77.59,"$32,973","$67,230","$45,269",685,2
752,65,64,1954,6,Female,5814 Lincoln Lane,40.82,-72.98,"$27,376","$64,829","$15,537",664,3
1185,29,66,1990,11,Female,5493 Catherine Drive,33.95,-84.54,"$33,093","$67,473","$140,270",780,1
683,61,66,1959,1,Male,201 Grant Drive,40.79,-77.85,"$25,031","$51,039",$0,704,5
903,25,67,1994,8,Male,2484 Essex Avenue,41.38,-72.85,"$29,231","$59,599","$79,126",717,5
559,56,59,1963,5,Male,593 Valley Stream Drive,35.97,-97.02,"$17,394","$35,468","$53,185",490,2
1338,33,67,1986,12,Male,12 12th Avenue,42.58,-87.85,"$23,060","$47,023",$0,765,2
75,80,66,1939,12,Female,6328 Forest Street,29.76,-95.38,"$18,528","$22,326","$1,620",564,4
861,22,67,1997,7,Female,919 First Street,41.99,-89.2,"$20,147","$41,080","$106,545",793,1
100,56,66,1963,9,Male,3982 Ocean View Street,35.98,-79.99,"$24,005","$48,944","$79,960",813,7
1140,44,65,1975,7,Male,591 South Avenue,38.96,-95.25,"$27,149","$55,351","$152,645",703,6
531,18,68,2001,12,Male,6294 Essex Drive,37.18,-113.6,"$14,470","$29,497","$66,044",722,3
279,25,64,1995,2,Female,940 Plum Boulevard,27.95,-82.48,"$34,122","$69,572","$137,845",753,2
362,37,59,1983,1,Male,6680 River Avenue,36.07,-115.21,"$23,889","$48,710","$59,824",792,3
1458,32,66,1987,6,Male,6106 Norfolk Boulevard,30.06,-89.93,"$17,536","$35,755","$61,748",708,4
976,67,69,1952,8,Female,198 Lincoln Street,41.09,-73.42,"$30,736","$62,669","$70,317",760,5
71,39,69,1980,5,Male,164 Ocean View Street,43.44,-93.21,"$16,087","$32,801","$44,496",701,2
375,50,66,1970,2,Female,4492 Grant Drive,35.7,-81.21,"$18,444","$37,617","$57,746",695,3
403,33,72,1986,7,Male,699 Third Avenue,32.15,-94.79,"$17,898","$36,496","$119,670",759,1
983,77,67,1942,8,Male,8407 Forest Drive,43.45,-76.5,"$20,447","$47,993","$3,080",827,5
435,71,66,1948,8,Female,5023 11th Avenue,37.06,-113.57,"$15,881","$23,350","$19,515",679,2
542,52,65,1967,7,Female,4092 El Camino Lane,35.46,-97.51,"$14,465","$29,496","$49,681",704,5
1090,59,66,1960,10,Female,102 Burns Boulevard,40.68,-75.22,"$21,005","$42,825","$105,122",850,5
60,47,64,1972,8,Female,467 Birch Avenue,43.23,-77.06,"$16,703","$34,057","$59,247",655,4
287,42,73,1977,8,Female,152 El Camino Boulevard,29.31,-95.01,"$21,178","$43,181","$57,199",710,3
1857,32,66,1987,8,Male,4063 Burns Boulevard,40.77,-74.39,"$47,698","$97,248","$197,100",775,5
1291,43,64,1976,11,Male,582 Essex Street,38.21,-91.16,"$17,101","$34,869","$53,381",699,2
408,58,62,1961,4,Female,690 Hill Lane,45.4,-91.84,"$15,371","$31,343","$49,537",741,3
173,63,62,1956,5,Female,440 North Street,32.45,-99.73,"$16,665","$30,399","$19,404",668,4
1787,52,66,1967,9,Female,417 Hill Lane,38.04,-84.45,"$28,583","$58,278","$51,539",689,6
1800,62,55,1958,2,Male,506 Washington Lane,37.48,-86.29,"$14,038","$9,445","$14,856",641,2
438,32,66,1987,10,Female,12960 El Camino Lane,40.72,-74.17,"$16,691","$34,034","$55,846",633,2
1988,59,67,1960,8,Male,763 Essex Avenue,25.77,-80.2,"$53,676","$109,440","$180,865",737,5
1143,20,61,2000,2,Female,72 Lexington Avenue,40.55,-74.28,"$30,587","$62,365","$137,710",606,1
1250,85,67,1935,1,Female,872 Lake Avenue,40.01,-78.36,"$15,262","$38,499","$1,493",746,5
1767,21,65,1998,9,Female,3208 El Camino Street,39.7,-86.38,"$23,355","$47,622","$87,054",709,2
1072,48,62,1972,1,Female,940 First Drive,38.71,-92.08,"$19,627","$40,017","$75,377",648,1
1841,28,71,1991,5,Female,672 Grant Lane,29.98,-81.67,"$19,805","$40,381","$63,008",730,3
1202,63,65,1956,10,Female,881 Ocean View Street,41.83,-87.68,$0,$4,$0,691,3
235,32,67,1987,12,Female,7012 11th Lane,40.71,-73.99,"$23,874","$48,676","$110,589",721,4
1766,62,66,1957,9,Male,6076 Bayview Boulevard,43.06,-87.96,"$9,995","$20,377","$12,092",789,4
1702,53,68,1967,2,Female,75011 Lafayette Drive,33.99,-117.53,"$19,851","$40,470","$87,086",691,5
1142,52,62,1967,3,Male,544 Main Drive,42.15,-71.13,"$38,878","$79,272","$107,029",716,3
1653,42,63,1978,1,Male,603 Rose Avenue,41.85,-72.65,"$29,261","$59,663","$89,579",681,1
1982,30,71,1990,2,Male,5737 Washington Boulevard,40.13,-75.06,"$34,043","$69,412","$64,273",699,2
1423,23,55,1996,3,Female,989 Hill Avenue,28.8,-81.88,"$11,204","$22,844","$37,625",689,1
48,69,63,1950,4,Male,5233 Valley Stream Street,35.11,-106.62,"$20,993","$16,542","$36,831",733,3
1582,23,71,1996,10,Female,515 Tenth Lane,36.46,-121.82,"$29,174","$59,479","$69,645",688,1
656,61,64,1958,5,Female,98 Ninth Street,35.06,-85.09,"$25,814","$52,633","$137,109",704,1
500,21,67,1998,4,Female,4497 Summit Boulevard,36.5,-80.61,"$15,286","$31,167","$29,342",749,3
1862,25,65,1994,4,Female,7111 Lexington Avenue,41.57,-93.61,"$18,568","$37,864","$57,052",686,1
1850,18,61,2001,9,Female,293 South Street,31.94,-94.85,"$16,183","$32,998","$45,196",736,1
1808,31,69,1988,8,Female,1415 Sixth Street,32.02,-102.1,"$17,329","$35,331","$55,566",697,4
277,46,68,1974,2,Male,2292 South Street,33.77,-89.81,"$15,568","$31,739","$81,905",799,5
1716,18,65,2001,4,Female,1692 Hillside Avenue,32.21,-98.67,"$12,583","$25,654","$55,761",746,1
516,35,66,1984,10,Male,34 Summit Drive,32.61,-117.03,"$16,942","$34,542","$35,474",697,4
620,26,61,1993,5,Male,930 Mill Drive,37.8,-89.03,"$16,397","$33,437","$56,690",588,1
159,53,69,1966,7,Male,274 Summit Street,32.79,-96.76,"$13,799","$28,134","$20,231",707,3
478,54,71,1965,9,Male,9939 Mill Lane,34.05,-84.07,"$35,710","$72,807",$0,803,3
772,62,65,1957,10,Female,24684 Ocean View Boulevard,45.47,-122.37,"$22,599","$46,075","$139,335",741,3
1537,35,69,1984,6,Female,4395 Bayview Lane,47.69,-117.19,"$17,760","$36,213","$48,364",637,1
1429,62,66,1957,7,Female,4823 Lincoln Drive,39.76,-104.87,"$16,459","$33,556","$10,619",799,4
1228,54,61,1965,7,Male,456 Sixth Boulevard,30.26,-97.74,"$23,287","$47,482","$59,590",726,5
991,52,60,1967,8,Male,3740 Ocean Lane,41.37,-82.1,"$18,110","$36,927","$54,145",554,1
1249,18,65,2002,1,Female,24 Lafayette Street,30.84,-83.27,"$19,681","$40,131","$48,468",721,1
1242,52,69,1967,10,Female,549 Tenth Avenue,41.83,-87.68,"$14,963","$30,509","$56,953",641,2
1759,87,69,1932,11,Female,983 George Boulevard,33.27,-117.28,"$22,270","$33,279","$1,642",778,6
1058,61,67,1958,3,Male,5363 Tenth Lane,36.18,-87.34,"$17,261","$35,196","$51,751",684,4
1730,52,65,1967,10,Female,445 West Boulevard,40.71,-74.06,"$21,642","$44,128","$148,684",739,3
1632,20,70,1999,8,Female,885 Bayview Lane,46.87,-96.81,"$22,214","$45,292","$88,917",660,4
1224,42,66,1977,9,Male,763 Lexington Avenue,38.99,-76.93,"$26,224","$53,464","$20,683",751,4
1940,40,65,1979,10,Female,464 Lake Drive,40.74,-73.85,"$13,177","$26,865","$19,529",826,5
1132,18,69,2002,2,Female,2668 Lafayette Avenue,28.4,-80.6,"$20,392","$41,579","$50,190",694,2
895,46,70,1973,8,Female,9503 South Street,34.23,-116.86,"$15,515","$31,632","$76,538",832,3
1556,30,67,1989,7,Female,594 Mountain View Street,46.8,-100.76,"$23,679","$48,277","$110,153",740,4
1025,19,62,2000,10,Male,122 11th Drive,34.05,-79.75,"$16,393","$33,426","$51,699",664,4
1972,73,68,1946,3,Female,3802 Maple Street,41.47,-81.67,"$9,389","$13,089","$10,928",772,4
86,24,65,1995,6,Male,7675 Main Boulevard,33,-81.3,"$11,384","$23,212","$25,138",799,3
344,18,63,2002,1,Male,7193 George Boulevard,34.22,-118.59,"$24,074","$49,084","$106,863",577,3
1189,63,68,1956,11,Female,412 Spruce Boulevard,42.66,-73.79,"$15,490","$31,582","$23,359",693,4
921,74,66,1945,5,Male,960 Mill Lane,42.98,-77.67,"$26,072","$54,013","$3,628",779,8
393,41,64,1978,12,Male,3536 Burns Street,33.44,-94.07,"$15,884","$32,387","$65,171",765,1
1254,61,65,1959,2,Female,576 Jefferson Boulevard,40.12,-88.64,"$16,978","$34,619","$13,326",747,5
212,52,67,1968,2,Male,142 First Drive,32.79,-96.76,"$13,799","$28,137","$88,482",797,6
1262,56,68,1963,11,Female,5814 Ocean Street,41.01,-121.47,"$13,723","$27,981","$62,926",717,3
122,65,66,1954,3,Female,6303 South Boulevard,29.69,-91.3,"$19,237","$39,221","$45,409",786,4
1118,25,70,1994,8,Female,166 Littlewood Lane,34.06,-118.35,"$40,761","$83,104","$222,502",714,5
974,59,65,1960,9,Male,948 Federal Drive,34.73,-82.25,"$23,966","$48,867","$92,873",644,2
1274,49,61,1970,4,Female,824 West Drive,41.95,-71.7,"$24,260","$49,464","$123,198",705,6
1453,37,73,1982,11,Female,4830 Ocean Drive,33.73,-87.28,"$17,716","$36,122","$51,593",641,2
337,20,74,1999,9,Male,2539 Hill Street,41.69,-71.51,"$22,701","$46,284","$46,220",850,1
1023,49,69,1970,10,Female,990 Burns Boulevard,35.25,-81.17,"$23,879","$48,688","$81,995",679,1
1903,50,68,1969,9,Female,9794 Essex Lane,47.68,-122.38,"$35,031","$71,427","$115,702",709,3
604,60,65,1959,12,Male,53 Madison Street,39.84,-75.71,"$34,744","$70,840","$52,578",736,4
1637,32,66,1988,2,Female,8445 11th Lane,34.99,-80.86,"$26,878","$54,804","$172,493",687,2
1470,88,57,1931,9,Male,636 Main Avenue,30.79,-98.43,"$13,088","$22,371",$994,700,4
1856,51,65,1968,11,Male,1209 George Drive,34.93,-78.72,"$18,376","$37,467","$50,461",784,4
907,32,71,1987,11,Male,2426 Littlewood Avenue,44.94,-93.1,"$30,650","$62,492","$18,680",686,3
1923,42,67,1977,8,Male,9387 Lincoln Boulevard,37.02,-93.47,"$17,222","$35,119","$57,463",850,3
674,63,66,1957,1,Female,13 Sixth Boulevard,32.73,-117.08,"$13,805","$28,147","$25,987",756,7
1665,19,62,2001,1,Male,3804 Ninth Street,33.94,-84.2,"$31,677","$64,585","$121,851",665,1
548,33,69,1986,6,Male,81 Wessex Drive,38.02,-121.3,"$14,709","$29,996","$44,313",809,4
209,61,67,1959,1,Female,2111 Burns Street,31.65,-106.15,"$14,322","$29,206","$25,966",716,6
730,51,69,1968,8,Male,932 Bayview Avenue,38.9,-94.68,"$41,663","$84,944","$57,746",713,3
670,21,71,1998,3,Female,7469 El Camino Street,42.31,-83.21,"$11,773","$24,006","$57,226",801,2
627,50,62,1969,11,Male,6669 Burns Street,41.83,-73.12,"$22,401","$45,674","$83,331",717,1
924,48,75,1972,1,Female,6126 Ocean View Boulevard,40.06,-85.84,"$19,810","$40,392","$52,417",645,1
894,41,68,1978,5,Female,1071 Lafayette Street,43.3,-71.33,"$19,781","$40,334","$65,793",597,3
1633,36,65,1984,1,Male,4172 Federal Drive,33.38,-111.87,"$21,053","$42,927","$132,343",687,4
1593,24,69,1995,12,Male,652 Maple Street,39.77,-84.19,"$18,208","$37,122","$58,984",753,4
720,36,65,1983,5,Female,980 Federal Drive,42.38,-83.1,"$9,710","$19,800","$40,038",682,3
264,49,67,1970,8,Male,468 Park Lane,40.23,-77.02,"$21,728","$44,303","$53,407",696,1
827,61,71,1958,4,Female,9189 Valley Street,43.1,-75.23,"$15,194","$30,984","$39,222",616,4
414,45,66,1975,1,Female,471 Eighth Lane,40.79,-74.47,"$55,362","$112,875","$44,432",709,2
1439,28,65,1991,11,Female,5663 Martin Luther King Boulevard,36.19,-82.95,"$14,406","$29,371","$32,300",715,2
843,35,64,1984,8,Male,4238 Lexington Lane,41.84,-87.75,"$13,891","$28,325","$38,658",822,6
1008,52,69,1968,2,Female,38688 First Avenue,41.83,-87.68,"$22,296","$45,462","$68,494",657,5
1834,32,66,1987,7,Female,767 Park Drive,33.57,-101.87,"$17,444","$35,565","$54,634",681,3
1126,18,64,2002,1,Male,3578 Pine Lane,35.4,-80.59,"$20,570","$41,940","$82,593",710,1
881,61,70,1958,3,Female,4155 Spruce Avenue,39.85,-75.18,"$28,663","$58,433","$48,231",696,4
679,57,69,1962,11,Male,1690 Main Avenue,41.27,-80.13,"$16,809","$34,272","$39,514",765,4
1333,18,69,2001,9,Male,38 Valley Stream Street,27.75,-82.64,"$34,974","$71,312","$200,793",741,4
398,49,69,1970,11,Female,6999 Lexington Lane,38.51,-121.49,"$18,344","$37,401","$76,201",737,4
151,18,65,2002,2,Female,303 Lexington Drive,26.23,-80.13,"$27,916","$56,921","$115,330",823,1
106,52,60,1967,10,Male,146 Plum Avenue,39.77,-86.14,"$14,691","$29,957","$60,321",624,5
1784,51,68,1969,1,Male,6310 El Camino Drive,38.96,-90.18,"$21,680","$44,206","$62,813",690,1
1924,47,57,1973,1,Male,605 Hillside Boulevard,29.97,-92.12,"$18,730","$38,190","$81,968",652,1
671,37,66,1982,4,Female,363 Main Lane,35.93,-89.92,"$16,689","$34,032","$68,762",769,2
1472,43,69,1976,6,Male,33 Bayview Avenue,35.05,-78.87,"$17,751","$36,189","$16,988",694,3
855,51,65,1969,1,Male,1047 Seventh Street,32.32,-90.2,"$11,061","$22,557","$63,019",699,5
981,44,68,1975,11,Male,4169 Fourth Lane,34.23,-119.07,"$27,544","$56,163","$104,767",671,1
1030,44,71,1975,10,Male,168 Mill Drive,45.63,-122.52,"$22,050","$44,963","$90,682",705,4
384,20,68,1999,11,Male,76089 Grant Boulevard,42.58,-83.03,"$19,200","$39,144","$55,347",702,1
80,82,67,1937,8,Female,362 Martin Luther King Street,41.01,-84.47,"$15,090","$21,815","$1,597",498,5
1331,49,70,1971,2,Female,6661 Mill Lane,47.11,-122.76,"$24,044","$49,026","$83,385",718,1
205,38,68,1982,1,Male,839 Essex Lane,47.65,-111.38,"$19,560","$39,882","$77,817",809,4
1048,59,63,1960,12,Female,265 Ocean Drive,29.79,-95.82,"$26,422","$53,878","$78,143",779,4
1801,18,64,2001,9,Female,3371 Madison Boulevard,33.29,-117.3,"$15,520","$31,644","$70,064",480,1
1490,30,69,1989,4,Female,145 Spruce Street,39.86,-104.86,"$20,522","$41,839","$46,226",761,4
818,54,66,1965,3,Female,2571 Plum Avenue,27.98,-80.66,"$15,318","$31,240","$26,005",770,5
1463,80,69,1940,1,Female,221 Catherine Boulevard,42.15,-74.53,"$14,515","$9,766",$66,732,4
1835,25,65,1994,8,Female,355 Burns Boulevard,40.86,-76.78,"$16,519","$33,682","$42,690",793,1
952,29,66,1990,5,Male,7135 Ninth Lane,42.31,-71.16,"$62,177","$126,775","$28,869",685,2
616,45,72,1974,5,Female,4173 Wessex Avenue,32.19,-88.05,"$17,076","$34,817","$63,313",586,1
638,65,65,1955,2,Female,674 Elm Boulevard,41.54,-96.13,"$25,102","$16,889","$38,489",679,5
1366,25,63,1994,9,Female,212 Lincoln Lane,30.33,-81.65,"$19,617","$40,000","$127,951",767,3
443,31,71,1988,5,Male,913 Mill Boulevard,43.15,-72.36,"$20,592","$41,986","$134,162",697,1
336,23,65,1996,12,Male,2545 Federal Drive,40.71,-74.06,"$21,642","$44,128",$0,760,1
611,23,65,1996,7,Male,16 Jefferson Drive,42.26,-88,"$28,799","$58,721","$135,065",758,1
973,55,68,1964,5,Male,1587 Rose Lane,34.51,-89.94,"$12,285","$25,051","$19,465",734,4
632,20,67,1999,12,Female,12694 Fourth Boulevard,40.12,-102.72,"$14,242","$29,040","$36,331",703,1
1918,45,67,1974,6,Male,955 Seventh Avenue,32.59,-85.48,"$20,782","$42,379","$64,124",550,1
1827,59,67,1960,5,Male,6320 East Avenue,33.25,-116.98,"$22,727","$46,341","$78,610",686,6
70,20,64,2000,2,Male,8997 Summit Avenue,40.26,-76.71,"$31,040","$63,292","$145,756",635,1
672,37,68,1983,2,Male,95873 Madison Boulevard,35.81,-83.25,"$11,755","$23,967","$3,880",722,4
1461,41,72,1978,12,Female,691 Valley Drive,41.24,-81.82,"$23,559","$48,038","$83,238",704,6
510,27,65,1992,10,Male,311 Little Creek Boulevard,37.72,-122.44,"$22,549","$45,973",$0,777,2
256,75,65,1945,2,Male,863 Park Drive,35.82,-78.31,"$19,485","$22,850","$17,453",714,6
1410,22,63,1998,1,Female,7902 Norfolk Drive,39.3,-76.44,"$21,017","$42,856","$67,954",571,1
574,22,66,1997,12,Male,7296 Second Lane,38.38,-84.29,"$17,478","$35,635","$16,372",713,4
1837,66,66,1953,5,Female,56 Tenth Boulevard,33.97,-118.24,"$11,649","$24,947","$1,767",766,4
1974,74,57,1945,4,Female,826 12th Drive,39.99,-111.81,"$18,058","$31,792","$28,723",647,3
30,23,59,1996,8,Female,2478 El Camino Avenue,31.96,-94.05,"$19,119","$38,983","$96,098",577,1
1270,31,67,1988,4,Female,8862 Ninth Avenue,40.21,-75.27,"$35,861","$73,117","$73,557",685,2
1815,59,66,1960,3,Female,8060 Pine Boulevard,41.82,-71.41,"$30,403","$61,991","$2,151",758,4
805,19,65,2000,3,Female,5709 Little Creek Lane,42.38,-83.1,"$15,790","$32,192","$24,074",686,2
464,36,64,1983,11,Male,2352 Bayview Boulevard,28.5,-81.37,"$33,078","$67,444","$93,513",850,1
1042,22,67,1997,10,Female,6179 Eighth Boulevard,43.73,-70.55,"$22,485","$45,846","$103,277",766,1
1579,81,70,1938,6,Female,7673 Plum Drive,27.95,-82.48,"$18,881","$28,594","$1,821",728,5
830,29,71,1990,10,Female,412 First Boulevard,29.99,-95.26,"$32,943","$67,166","$123,932",688,2
465,47,72,1972,5,Male,38318 West Drive,34.42,-84.11,"$20,581","$41,965","$55,700",724,2
1954,47,68,1973,1,Female,965 Wessex Street,33.94,-117.95,"$23,740","$48,406","$80,441",683,3
959,35,67,1984,11,Female,5223 Lafayette Drive,40.22,-74.93,"$50,208","$102,369","$189,558",738,2
1049,66,67,1953,11,Female,289 Ocean View Avenue,25.77,-80.2,"$17,893","$36,481","$81,550",850,6
1925,25,63,1994,11,Male,225 Seventh Avenue,45.11,-93.39,"$29,872","$60,910","$110,864",679,2
1088,49,65,1970,11,Female,8893 Littlewood Lane,32.78,-79.99,"$17,158","$34,982","$134,631",765,3
14,79,57,1940,12,Female,2487 Martin Luther King Drive,21.39,-158.01,"$21,314","$32,232","$21,134",652,5
162,37,69,1983,1,Male,9550 Jefferson Street,42.56,-83.38,"$32,423","$66,111","$98,102",771,5
1692,81,59,1938,8,Female,97339 Lake Avenue,41.03,-73.86,"$74,205","$162,709","$5,642",542,3
380,46,70,1974,1,Male,3551 Spruce Boulevard,41.57,-93.61,"$18,568","$37,857","$57,727",800,2
141,70,66,1949,7,Male,744 Lafayette Street,31.02,-96.48,"$17,356","$23,082","$23,406",638,5
1348,83,64,1936,6,Male,873 Summit Street,40.64,-73.94,$0,$2,$0,667,6
1256,37,68,1982,9,Male,1723 North Lane,41.2,-73.13,"$27,589","$56,248","$149,587",728,4
1690,18,67,2001,3,Female,356 Plum Boulevard,32.93,-94.7,"$15,832","$32,281","$80,882",630,2
169,85,71,1934,5,Male,2 11th Avenue,33.94,-80.39,"$14,224","$30,451",$93,686,4
1955,85,62,1934,4,Female,7016 Hillside Lane,35.54,-82.84,"$16,248","$28,134","$2,081",674,2
1807,47,65,1972,12,Female,14780 Plum Lane,40.84,-73.87,"$25,537","$52,065","$98,613",828,5
102,32,67,1987,7,Female,2785 Elm Drive,33.76,-117.97,"$16,289","$33,212","$59,638",649,1
257,52,65,1967,9,Male,858 Martin Luther King Drive,34.2,-118.39,"$15,239","$31,070","$86,747",708,4
911,18,68,2001,11,Male,69524 Valley Lane,37.33,-88.07,"$14,500","$29,562","$31,509",757,1
987,52,67,1967,10,Male,6785 Essex Lane,39.14,-77.21,"$30,179","$61,532","$26,832",683,4
101,18,62,2002,1,Female,91 Essex Lane,32.88,-105.95,"$15,095","$30,778","$73,680",681,1
1141,66,57,1953,10,Male,35 Essex Drive,36.48,-80.61,"$15,838","$27,266","$19,798",777,5
1682,57,69,1962,5,Male,241 Hillside Lane,47.91,-97.07,"$23,910","$48,750","$117,616",716,5
481,18,67,2002,2,Male,628 Norfolk Avenue,42.41,-71.16,"$40,694","$82,972","$173,295",653,1
978,21,62,1998,7,Female,288 North Avenue,30.06,-89.93,"$27,603","$56,280","$81,803",760,1
1550,18,67,2001,4,Male,6445 Ninth Lane,47.85,-122.28,"$24,564","$50,086","$51,164",776,3
1162,22,69,1997,12,Female,8974 West Lane,35.46,-97.51,"$19,076","$38,892","$50,150",705,2
172,47,66,1972,4,Female,9020 North Street,39.85,-88.93,"$22,153","$45,164",$0,730,3
892,38,66,1981,7,Female,4260 Essex Lane,40.43,-75.34,"$25,205","$51,391","$94,145",656,1
315,54,69,1966,1,Male,112 Burns Lane,40.78,-81.52,"$20,783","$42,379","$136,748",692,3
1739,49,62,1970,8,Male,344 Birch Street,42.01,-95.34,"$16,673","$33,995","$46,102",531,1
836,18,65,2002,1,Male,822 Ocean View Lane,34.09,-117.96,"$15,775","$32,165","$25,778",689,1
39,54,67,1965,5,Female,984 Eighth Avenue,41.29,-72.36,"$30,281","$61,740","$126,015",583,2
155,86,69,1933,11,Female,235 Fourth Street,31.31,-89.3,"$14,383","$9,678",$812,688,6
1305,46,73,1974,2,Female,2794 Seventh Drive,35.33,-89.88,"$19,115","$38,971",$0,784,3
1504,85,71,1934,7,Male,5993 12th Lane,33.57,-101.87,"$12,187","$12,826","$1,550",734,5
1105,77,60,1942,6,Male,766 Mountain View Drive,26.21,-98.31,"$14,275","$22,104","$20,031",670,3
1761,23,71,1996,10,Female,533 Fourth Street,38.65,-121.25,"$27,548","$56,168","$186,534",703,3
215,18,65,2002,2,Male,6638 Summit Lane,35.57,-82.54,"$22,223","$45,313","$21,488",716,2
948,53,65,1966,12,Female,1540 El Camino Avenue,26.74,-80.12,"$18,205","$37,119","$55,010",718,5
862,25,67,1995,1,Female,8482 Elm Lane,32.42,-96.67,"$21,032","$42,883","$65,917",807,3
1514,53,58,1966,11,Female,6733 Third Boulevard,41.37,-82.1,"$18,110","$36,925","$89,762",721,5
1698,32,64,1987,7,Male,2783 Washington Avenue,40.87,-73.32,"$33,338","$67,976","$105,337",747,3
1316,27,65,1993,2,Female,711 Norfolk Drive,40.6,-80.65,"$16,314","$33,266",$0,693,5
1831,25,60,1994,5,Female,4386 El Camino Boulevard,30.33,-81.65,"$19,382","$39,520","$61,310",595,2
889,27,65,1992,3,Male,900 Norfolk Avenue,39.61,-86.11,"$25,773","$52,550","$140,825",710,1
526,51,62,1968,3,Female,54870 Lexington Drive,25.77,-80.2,"$31,625","$64,481","$114,394",627,5
231,55,67,1964,3,Female,1442 Mill Avenue,35.05,-78.87,"$17,789","$36,270","$73,779",769,5
910,31,57,1989,2,Male,35 Rose Boulevard,37.38,-121.9,"$37,677","$76,820","$159,137",819,2
876,65,62,1954,5,Male,3216 Ninth Drive,37.68,-97.34,"$22,638","$49,817","$26,928",600,2
1509,67,71,1952,8,Female,1429 Summit Drive,39.38,-76.55,"$23,096","$47,087","$92,489",820,5
1422,66,66,1953,7,Female,330 Martin Luther King Lane,35.51,-78.73,"$18,340","$36,052","$6,602",767,4
1400,29,71,1990,5,Male,4673 Washington Avenue,32.41,-87.03,"$12,474","$25,434",$0,698,2
492,41,70,1978,9,Male,2397 Madison Avenue,34.95,-82.12,"$18,857","$38,450","$51,430",850,1
1516,38,67,1981,3,Male,909 Eighth Street,37.44,-121.87,"$33,758","$68,827","$35,669",755,2
1649,64,63,1956,2,Male,8146 Third Avenue,29.79,-95.82,$0,$399,$323,729,3
1573,71,56,1949,1,Male,793 Norfolk Avenue,29.18,-82.13,"$12,992","$17,775","$11,520",746,1
583,64,67,1955,11,Male,28 West Lane,41.76,-88.29,"$14,200","$28,954","$41,461",636,2
1811,83,67,1936,3,Male,308 Second Boulevard,37.34,-122.11,"$76,725","$82,009","$6,229",764,8
1054,50,69,1970,2,Male,9190 Sussex Lane,45.47,-122.37,"$22,599","$46,077","$135,862",639,3
1678,36,65,1983,3,Male,296 Pine Boulevard,41.7,-72.67,"$28,557","$58,225","$101,148",685,3
333,20,64,2000,1,Female,6877 Jefferson Drive,39.45,-74.72,"$23,298","$47,504","$65,156",706,1
1412,58,67,1961,6,Female,91 Jefferson Drive,36.97,-86.44,"$26,567","$54,166",$0,707,5
177,54,66,1965,12,Female,294 Bayview Lane,35.1,-90,"$28,570","$58,248","$107,130",728,4
390,30,70,1989,4,Male,4328 Forest Boulevard,26.14,-80.13,"$45,143","$92,046","$6,658",681,2
1577,53,66,1966,12,Male,153 Wessex Drive,27.33,-82.54,"$19,983","$40,745","$18,371",718,4
1609,71,68,1948,7,Female,9854 Park Lane,38.78,-77.27,"$35,563","$87,659",$0,779,4
1762,29,64,1990,5,Male,5537 Forest Lane,38.55,-121.49,"$31,184","$63,583","$200,435",635,1
917,58,66,1962,1,Male,735 Forest Avenue,34.07,-118.14,"$20,059","$40,900","$64,420",678,3
1717,67,67,1952,7,Female,728 Sixth Avenue,43.06,-78.27,"$17,665","$43,070","$14,135",726,4
1355,54,67,1966,1,Male,41 Grant Drive,32.35,-86.28,"$11,703","$23,863","$83,430",536,2
1668,92,67,1927,6,Male,619 North Avenue,42.91,-71.12,"$26,541","$56,099",$933,751,6
1293,32,65,1988,1,Female,219 Federal Street,29.45,-95.06,"$24,217","$49,374","$108,192",706,2
1597,20,66,1999,7,Male,3404 Main Lane,40.71,-80.1,"$35,188","$71,750","$117,124",697,3
202,20,66,1999,7,Female,75 Third Avenue,39.33,-84.4,"$31,920","$65,082","$88,347",850,1
493,18,65,2002,1,Male,33 Lafayette Lane,32.76,-96.59,"$14,245","$29,047","$36,835",786,1
361,43,68,1976,6,Male,125 Plum Drive,33.91,-118.34,"$19,153","$39,052","$65,861",804,4
1659,94,65,1926,1,Female,4570 Valley Stream Lane,42.26,-88.13,"$28,147","$40,787","$1,574",782,6
289,22,64,1997,12,Female,109 El Camino Avenue,29.76,-95.38,"$11,219","$22,876","$36,157",685,2
737,61,60,1958,3,Female,8301 Tenth Drive,42.33,-122.79,"$18,961","$30,359","$16,552",758,2
1733,47,66,1972,6,Female,6613 Hill Drive,36.73,-84.16,"$12,814","$26,130","$54,290",498,1
278,59,66,1960,9,Male,910 Eighth Drive,29.76,-95.38,"$95,039","$193,768","$150,896",686,5
618,32,67,1987,8,Male,3525 Second Lane,33.92,-118.2,"$13,632","$27,795","$72,318",701,4
753,53,66,1967,2,Female,919 Oak Boulevard,33.24,-87.59,"$15,540","$31,688","$66,776",605,3
489,36,66,1983,8,Male,430 Grant Boulevard,40.87,-97.59,"$18,024","$36,753","$33,657",684,4
90,63,62,1956,8,Male,9 Mill Drive,28.37,-80.75,"$19,018","$12,796","$22,192",644,3
1264,32,65,1987,8,Female,635 East Drive,36.8,-97.29,"$15,077","$30,737","$35,858",815,2
18,30,62,1989,12,Male,9207 Madison Boulevard,39.17,-77.26,"$31,555","$64,340","$94,513",637,1
376,50,74,1969,4,Female,818 12th Lane,39.8,-74.62,"$28,433","$57,975","$34,570",773,4
